CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;71;300;170;330
01:00;50;139;55;134
02:00;48;128;37;104
03:00;46;119;35;99
04:00;44;118;32;92
05:00;47;120;50;123
06:00;47;114;76;163
07:00;62;104;163;311
08:00;59;100;103;215
09:00;59;101;134;262
10:00;59;97;115;234
11:00;68;111;145;290
12:00;71;136;174;336
13:00;72;158;186;356
14:00;80;203;187;366
15:00;85;235;183;365
16:00;86;225;214;412
17:00;94;231;229;443
18:00;99;237;323;593
19:00;104;260;310;578
20:00;95;281;273;512
21:00;87;280;275;507
22:00;78;290;315;560
23:00;74;299;264;478
