CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;57;31;57;720;149
01:00;52;55;31;40;570;112
02:00;47;58;31;70;490;153
03:00;41;73;40;41;470;103
04:00;37;75;41;37;460;92
05:00;40;76;42;51;460;116
06:00;47;79;43;134;640;251
07:00;71;72;37;229;1080;421
08:00;73;77;40;267;1320;480
09:00;75;84;41;234;1210;432
10:00;81;69;34;170;940;340
11:00;74;55;25;117;1260;251
12:00;69;51;24;104;730;228
13:00;86;42;19;99;810;235
14:00;76;35;15;84;630;203
15:00;85;27;11;86;660;216
16:00;65;26;10;56;540;149
17:00;91;24;10;89;720;226
18:00;82;26;10;75;650;196
19:00;122;41;17;192;1350;415
20:00;130;54;26;233;1780;485
21:00;107;66;32;170;1300;365
22:00;86;59;31;102;920;240
23:00;71;59;32;78;820;189
