CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;47;67;720;193
01:00;86;45;56;590;170
02:00;96;49;59;560;184
03:00;90;54;61;770;184
04:00;90;55;62;640;183
05:00;92;54;70;640;198
06:00;106;93;152;1060;338
07:00;125;121;296;1980;577
08:00;133;116;214;1640;459
09:00;125;133;144;1720;344
10:00;115;116;110;1050;283
11:00;123;114;127;1040;317
12:00;103;87;83;670;230
13:00;102;86;83;660;228
14:00;83;67;60;650;174
15:00;84;55;60;680;175
16:00;89;60;57;760;175
17:00;106;66;74;920;219
18:00;113;66;85;1040;242
19:00;107;59;74;930;219
20:00;106;62;77;1110;222
21:00;100;61;77;900;216
22:00;95;59;76;850;210
23:00;90;47;63;720;185
