CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;39;171;63;135
01:00;52;158;191;344
02:00;40;131;37;97
03:00;34;77;26;75
04:00;41;53;46;111
05:00;29;66;24;66
06:00;27;81;37;85
07:00;30;100;75;145
08:00;35;95;119;216
09:00;36;104;111;206
10:00;51;107;115;227
11:00;49;90;64;146
12:00;60;63;91;198
13:00;66;75;90;203
14:00;87;73;128;282
15:00;91;82;152;323
16:00;87;87;127;281
17:00;97;105;178;369
18:00;105;108;209;425
19:00;97;137;207;413
20:00;87;171;216;416
21:00;73;199;189;362
22:00;64;189;175;331
23:00;48;209;104;207
