CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;53;59;780;164
01:00;67;47;53;620;146
02:00;71;61;58;520;158
03:00;;53;;;
04:00;66;49;52;500;145
05:00;64;45;50;340;139
06:00;79;74;68;520;181
07:00;82;68;71;640;190
08:00;85;70;83;810;211
09:00;88;82;95;970;233
10:00;86;104;94;920;230
11:00;78;72;72;710;187
12:00;76;71;77;700;191
13:00;77;83;76;740;191
14:00;77;88;74;770;188
15:00;78;83;70;730;184
16:00;73;73;56;570;158
17:00;78;72;60;620;169
18:00;76;58;55;560;159
19:00;76;53;54;580;157
20:00;84;58;70;780;189
21:00;81;56;66;690;180
22:00;74;49;57;520;159
23:00;79;59;59;740;167
