CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;56;29;970;95
01:00;39;45;16;770;62
02:00;14;21;2;350;16
03:00;14;14;3;320;17
04:00;22;15;7;370;32
05:00;48;18;34;590;99
06:00;73;18;80;1100;194
07:00;81;16;104;1380;239
08:00;;16;;;
09:00;86;11;100;1300;237
10:00;89;28;108;1370;252
11:00;74;33;77;1000;190
12:00;81;37;91;1160;218
13:00;83;31;89;1170;217
14:00;88;14;102;1470;243
15:00;83;22;89;1580;219
16:00;92;32;102;1670;246
17:00;91;17;106;1750;252
18:00;91;24;117;1660;270
19:00;90;27;111;1540;258
20:00;113;26;172;2160;374
21:00;105;41;164;2070;354
22:00;73;31;63;1380;168
23:00;66;37;40;1240;126
