CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;96;72;32;64;970;193
01:00;70;67;37;42;800;135
02:00;36;44;24;10;360;52
03:00;36;38;23;12;350;55
04:00;32;36;25;12;340;51
05:00;36;37;27;19;330;65
06:00;64;45;32;75;550;178
07:00;68;49;36;96;850;214
08:00;77;46;32;92;850;216
09:00;86;48;31;80;810;208
10:00;89;48;25;77;710;206
11:00;107;39;20;83;880;233
12:00;88;40;19;46;590;157
13:00;92;39;17;40;560;152
14:00;97;39;14;46;590;166
15:00;101;29;11;53;580;180
16:00;110;33;13;62;710;204
17:00;127;29;12;74;880;241
18:00;121;29;13;88;980;254
19:00;124;32;15;81;820;248
20:00;131;39;18;88;850;265
21:00;150;65;25;125;1120;341
22:00;154;62;25;185;1710;436
23:00;120;68;28;95;1350;265
