CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;5.12004;42.1381;82.1643;66.0574;131.033;1215.74;1423.71;243.085
01:00;3.85534;32.5986;68.0651;48.9868;46.5055;934.18;997.445;103.7
02:00;3.44442;26.4153;47.9494;36.3651;33.3964;584.17;948.254;77.4
03:00;3.21759;26.85;47.656;37.6128;21.4882;627.8;895.521;59.7
04:00;2.85906;25.5471;43.1311;34.3267;27.8656;575.58;847.573;68.1
05:00;2.63909;30.5772;40.2068;31.9461;52.2791;588.34;809.235;110.5
06:00;2.67242;41.0769;42.3273;31.7924;147.643;860.5;791.985;266.6
07:00;2.9127;55.9266;47.8957;34.0552;220.346;1182.77;815.875;392.5
08:00;3.26725;62.5934;64.1445;39.6305;281.337;1366.46;839.975;494.228
09:00;4.97852;72.5521;87.5817;51.0844;365.114;1520.13;913.219;632.643
10:00;4.67569;67.6963;91.9473;53.4124;320.155;1382.94;1013.06;558.173
11:00;4.51872;71.8262;93.9645;54.3396;265.65;1321.99;1099.84;479.451
12:00;4.42169;69.3797;90.2539;52.3624;222.856;1274.08;1187.15;411.17
13:00;4.58454;76.58;129.015;57.2941;241.973;1368.12;1284.62;447.692
14:00;3.598;73.9598;118.866;54.7967;194.354;1200.39;1327.11;372.047
15:00;3.68748;74.8546;116.966;54.104;220.416;1259.56;1336.71;412.885
16:00;4.16953;90.9993;121.749;57.1146;276.243;1610.02;1367.15;514.371
17:00;4.46526;100.356;143.198;64.0691;349.962;1932.55;1418.71;637.069
18:00;4.36749;64.8199;100.588;58.2269;186.09;1218.9;1398.2;350.347
19:00;4.73529;67.5443;109.078;67.0367;249.181;1477.77;1417.67;449.687
20:00;4.83359;66.3721;88.9542;62.3593;234.46;1449.15;1439.56;426.078
21:00;4.98588;59.506;74.5144;58.2693;205.783;1362.98;1438.92;375.236
22:00;5.20573;55.1428;84.7525;64.4346;194.43;1441.12;1469.01;353.649
23:00;5.18874;43.9156;83.1279;64.4892;119.697;1291.44;1472.99;227.544
