CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;24;18;32;600;94
01:00;35;15;9;21;440;67
02:00;42;10;6;25;430;80
03:00;42;9;6;30;480;87
04:00;30;7;5;20;400;60
05:00;33;7;5;25;390;70
06:00;25;9;6;18;340;52
07:00;23;10;8;17;350;49
08:00;41;16;12;46;490;110
09:00;50;26;18;53;600;131
10:00;58;34;24;69;650;164
11:00;50;28;20;52;660;128
12:00;68;40;28;82;980;193
13:00;;29;20;;750;
14:00;64;28;20;68;650;168
15:00;66;27;19;76;710;183
16:00;69;28;20;76;870;184
17:00;72;32;22;86;830;204
18:00;75;31;21;96;980;221
19:00;82;34;24;105;1040;242
20:00;67;35;24;80;880;191
21:00;53;19;13;53;680;133
22:00;63;28;19;63;790;158
23:00;66;35;25;73;1050;176
