CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;48;25;91
01:00;65;32;25;103
02:00;55;67;73;166
03:00;49;72;71;157
04:00;42;68;69;146
05:00;41;66;73;151
06:00;58;67;164;308
07:00;73;61;184;354
08:00;100;69;139;312
09:00;85;95;86;216
10:00;;66;;
11:00;73;63;44;140
12:00;73;51;42;137
13:00;72;56;37;128
14:00;71;39;35;124
15:00;73;52;39;132
16:00;85;37;39;143
17:00;67;40;38;124
18:00;79;32;53;160
19:00;79;37;50;155
20:00;100;49;85;228
21:00;109;64;106;270
22:00;90;62;84;218
23:00;64;69;42;129
