CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;95;86;1410;211
01:00;58;89;35;980;110
02:00;52;63;30;810;96
03:00;42;69;18;730;69
04:00;38;60;23;760;73
05:00;40;47;37;730;97
06:00;42;59;92;930;183
07:00;48;104;104;1210;208
08:00;71;92;145;1630;293
09:00;121;116;206;1910;436
10:00;112;86;121;1360;297
11:00;;73;;;
12:00;99;69;52;1130;178
13:00;108;53;66;1100;208
14:00;109;47;64;1090;206
15:00;90;26;46;1020;160
16:00;93;36;44;1040;160
17:00;111;40;58;1380;198
18:00;124;41;77;1470;241
19:00;121;51;85;1430;251
20:00;119;43;82;1500;243
21:00;116;69;110;1720;284
22:00;104;78;112;1660;275
23:00;87;97;90;1620;224
