CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;5.41328;60.9407;84.833;72.2532;60.5855;1104.85;1023.25;153.881
01:00;0.801442;19.6789;143.342;29.7504;11.2874;357.496;665.179;37.0011
02:00;0.707952;14.3119;112.996;30.261;6.89279;323.782;582.213;24.8839
03:00;0.646712;12.9967;108.014;30.9081;5.03442;321.469;502.591;20.7167
04:00;0.534863;10.9594;102.486;31.6137;4.72509;275.948;449.789;18.2064
05:00;0.569987;23.0718;106.432;30.1956;18.0472;316.645;421.334;50.8008
06:00;0.741641;44.3699;74.3622;29.4104;56.2373;523.3;399.81;130.661
07:00;0.863022;55.7395;45.8494;17.6249;73.0545;591.31;398.126;167.806
08:00;1.10363;77.5642;47.1657;16.6287;122.372;831.8;442.719;265.2
09:00;1.19069;68.1193;14.959;9.95034;84.062;738.31;490.321;197.071
10:00;1.23236;68.4631;21.5262;16.0147;89.5647;695;536.723;205.95
11:00;1.22433;61.8632;26.7333;19.8711;68.7849;583.54;569.482;167.352
12:00;1.29617;75.5077;17.5823;13.0628;105.644;744.65;628.069;237.619
13:00;1.31481;86.1163;20.0862;15.0671;113.621;;672.559;260.462
14:00;1.35983;93.3921;22.6333;16.4892;131.517;751.261;705.124;295.154
15:00;1.52435;95.295;19.1969;14.0436;152.974;827.554;738.874;329.927
16:00;1.68671;84.9771;20.9393;16.4581;120.897;872.639;744.708;270.083
17:00;1.89887;83.8845;22.2892;18.2109;138.369;922.252;770.985;296.156
18:00;2.25803;90.1767;33.4895;27.2335;182.834;1179.97;840.267;371.1
19:00;2.35785;74.818;33.1158;27.5947;95.6775;817.639;873.709;221.695
20:00;2.85274;75.2096;48.0104;40.1429;91.1457;907.71;897.004;214.843
21:00;3.55414;71.111;72.8817;61.4002;89.9399;1031.67;913.837;209.023
22:00;4.43481;66.3763;85.2912;72.7532;73.0448;1153.93;964.171;178.333
23:00;5.07877;68.1634;85.7153;72.8197;73.785;1067.94;994.219;181.308
