CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;64;36;50;840;141
01:00;56;46;31;41;690;117
02:00;45;44;30;40;680;104
03:00;41;34;23;29;470;83
04:00;37;31;21;30;470;81
05:00;41;40;30;73;660;150
06:00;50;47;34;148;850;276
07:00;61;38;25;173;1180;324
08:00;90;47;25;207;1280;405
09:00;87;61;25;156;1100;325
10:00;95;79;28;159;1260;337
11:00;90;48;15;113;800;261
12:00;87;33;10;97;690;233
13:00;75;27;9;72;590;183
14:00;91;31;9;91;720;228
15:00;77;29;8;72;590;185
16:00;85;33;12;74;730;196
17:00;97;27;8;84;830;224
18:00;100;28;9;86;910;231
19:00;112;42;11;108;970;275
20:00;112;39;12;135;950;317
21:00;132;48;15;204;1500;441
22:00;124;88;24;216;1760;452
23:00;87;61;26;93;1140;228
