CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;39;27;700;84
01:00;43;20;19;620;72
02:00;41;48;25;570;79
03:00;35;42;24;520;71
04:00;35;47;33;540;85
05:00;45;46;89;750;180
06:00;62;47;151;1550;291
07:00;72;68;147;2360;297
08:00;82;76;118;1910;262
09:00;97;81;125;2270;288
10:00;98;72;119;1550;280
11:00;102;86;104;1840;260
12:00;101;46;106;1560;263
13:00;95;57;90;1530;231
14:00;84;34;85;1490;214
15:00;93;43;92;2130;233
16:00;123;37;159;2640;365
17:00;117;42;165;3100;369
18:00;97;52;134;2580;300
19:00;95;58;133;1770;297
20:00;;55;;;
21:00;76;44;66;1010;176
22:00;64;32;56;860;150
23:00;60;31;50;990;137
