CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;12;13;690;70
01:00;44;27;11;560;61
02:00;32;39;24;580;68
03:00;28;36;27;540;68
04:00;27;15;38;570;86
05:00;27;11;79;790;148
06:00;32;21;110;970;200
07:00;47;33;177;1490;318
08:00;80;72;229;2110;430
09:00;81;95;149;1470;309
10:00;76;90;92;1160;216
11:00;76;75;68;1200;179
12:00;75;57;60;1100;166
13:00;80;59;69;1080;185
14:00;79;47;69;1120;184
15:00;93;39;88;1320;227
16:00;99;23;87;1220;230
17:00;88;28;69;1280;193
18:00;130;35;163;2540;379
19:00;108;43;147;2010;332
20:00;96;50;121;1530;281
21:00;81;;81;1320;205
22:00;68;;49;900;143
23:00;60;;27;760;101
