CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;71;135;233;2500;427
01:00;44;201;166;2580;296
02:00;34;181;105;2150;192
03:00;33;165;102;1860;187
04:00;31;138;77;1360;148
05:00;30;111;72;1080;138
06:00;40;107;160;1300;285
07:00;47;102;192;1650;339
08:00;62;98;282;2130;493
09:00;81;112;399;2830;691
10:00;;130;;;
11:00;85;117;329;;589
12:00;94;156;337;2540;610
13:00;97;128;291;2160;542
14:00;100;108;321;2540;591
15:00;99;112;356;2640;645
16:00;103;116;397;3140;710
17:00;121;154;547;4700;958
18:00;128;184;543;4610;958
19:00;102;162;428;3630;757
20:00;96;165;373;3430;666
21:00;87;174;346;3360;617
22:00;69;135;209;2430;389
23:00;77;128;287;2790;515
