CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;39;68;55;29;1070;1365;82
01:00;34;66;52;17;1050;1322.5;59
02:00;32;63;51;13;1000;1272.5;50
03:00;29;64;51;11;1020;1226.25;47
04:00;28;58;47;12;970;1180;46
05:00;34;59;48;30;990;1122.5;81
06:00;45;63;51;57;1160;1080;132
07:00;61;54;44;125;1430;1086.25;251
08:00;70;49;40;142;1400;1127.5;287
09:00;68;47;38;114;1260;1153.75;242
10:00;62;55;43;105;1150;1172.5;222
11:00;61;53;41;99;1140;1187.5;213
12:00;61;53;41;97;1090;1202.5;209
13:00;62;53;41;92;1020;1206.25;203
14:00;64;57;44;93;1040;1191.25;206
15:00;94;73;53;183;1550;1206.25;373
16:00;;;;;;1178.57;
17:00;;;;;;1165;
18:00;;;;;;;
19:00;;;;;;;
20:00;;;;;;;
21:00;;;;;;;
22:00;;;;;;;
23:00;56;83;64;77;1380;1416.25;175
