CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;33;32;74;760;174
01:00;51;36;35;43;640;117
02:00;49;30;28;69;620;154
03:00;45;24;23;51;510;121
04:00;39;16;13;23;290;73
05:00;40;17;13;29;310;84
06:00;66;21;16;91;490;204
07:00;78;25;19;138;880;289
08:00;85;29;21;169;1030;342
09:00;81;25;21;162;910;328
10:00;;27;25;;;
11:00;;26;24;;;
12:00;;30;28;;1040;
13:00;;31;29;;1100;
14:00;;28;24;;870;
15:00;85;16;14;109;880;250
16:00;97;25;23;138;1310;307
17:00;94;18;15;137;1140;303
18:00;107;16;12;135;1110;313
19:00;116;18;13;159;1100;358
20:00;94;16;13;100;840;247
21:00;109;22;18;175;1360;375
22:00;91;27;24;156;1250;329
23:00;75;30;29;116;1080;253
