CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;68;170;109;235
01:00;58;149;50;133
02:00;37;140;18;64
03:00;36;116;21;68
04:00;38;84;21;71
05:00;58;88;53;138
06:00;77;68;119;258
07:00;101;94;316;585
08:00;94;113;258;488
09:00;88;107;141;301
10:00;88;97;142;304
11:00;76;74;91;214
12:00;55;71;62;150
13:00;65;67;66;165
14:00;70;65;77;187
15:00;80;50;81;202
16:00;81;54;84;208
17:00;105;69;168;362
18:00;133;86;238;496
19:00;108;108;248;488
20:00;90;140;176;359
21:00;92;130;168;349
22:00;80;144;131;280
23:00;67;176;86;199
