CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;62;33;43;126
01:00;52;25;45;120
02:00;54;59;40;114
03:00;45;52;37;101
04:00;40;56;39;98
05:00;38;35;51;115
06:00;44;53;105;202
07:00;57;61;198;358
08:00;73;85;270;485
09:00;110;93;262;508
10:00;107;114;163;355
11:00;113;106;130;310
12:00;104;92;95;247
13:00;90;84;80;210
14:00;86;67;76;201
15:00;90;78;77;205
16:00;103;60;84;229
17:00;107;66;88;239
18:00;101;68;93;240
19:00;117;53;154;351
20:00;82;63;81;204
21:00;99;48;107;260
22:00;79;49;79;198
23:00;67;43;66;166
