CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;26;20;79;1370;190
01:00;17;12;10;11;800;35
02:00;9;8;7;5;760;17
03:00;9;8;6;5;740;16
04:00;9;6;5;6;710;18
05:00;22;8;5;13;720;42
06:00;38;8;7;38;850;99
07:00;58;9;8;86;1130;196
08:00;57;12;8;84;1170;190
09:00;51;14;9;71;1000;164
10:00;47;29;12;74;1160;166
11:00;47;26;12;56;1090;137
12:00;50;26;12;68;1020;159
13:00;45;26;14;57;970;137
14:00;54;21;14;92;1210;201
15:00;72;45;23;149;1450;310
16:00;64;44;17;114;1440;245
17:00;78;55;27;185;1770;369
18:00;104;78;44;282;2620;547
19:00;105;116;70;348;2660;650
20:00;100;141;84;350;2970;647
21:00;86;118;64;240;2350;463
22:00;100;121;59;327;2730;611
23:00;66;54;36;115;1580;248
