CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;56.8379;78.4409;54.4771;52.8808;861.116;954.169;137.976
01:00;46.505;73.0195;51.6407;42.9668;782.375;954.597;112.422
02:00;82.0146;86.3574;48.4439;59.4771;959.992;1291.81;173.259
03:00;68.2309;90.3122;58.5074;64.8495;906.949;1302.14;167.724
04:00;60.7638;93.5404;62.9378;55.5847;883.698;1261.77;146.037
05:00;54.7617;82.4631;58.1614;50.5049;745.907;1107.39;132.242
06:00;54.4397;86.3314;57.5586;52.0855;777.586;1020.41;134.341
07:00;52.3498;81.2551;55.9773;56.3554;766.567;962.742;138.797
08:00;54.7958;79.9948;52.9883;60.5945;746.263;894.624;147.75
09:00;73.0612;50.026;32.0259;58.9086;628.715;801.96;163.339
10:00;71.4792;31.8739;18.4753;50.8887;614.482;758.771;149.59
11:00;57.1387;23.2484;12.2314;34.9929;561.867;715.636;110.846
12:00;54.0619;20.2887;10.3337;27.8905;422.358;657.968;96.7282
13:00;54.5077;19.4045;10.0266;27.5341;435.464;619.163;96.7611
14:00;67.4046;26.3359;12.5428;37.2534;588.904;595.577;124.562
15:00;62.4887;25.46;11.8161;32.643;473.103;558.895;112.624
16:00;79.7264;24.7096;12.0332;45.0891;647.63;546.565;148.95
17:00;92.4218;29.0025;14.313;58.8463;778.955;565.345;182.617
18:00;89.0257;30.2479;16.7612;67.339;886.931;599.401;192.077
19:00;78.1806;35.7519;22.8276;59.998;739.076;621.553;170.211
20:00;75.2393;51.5395;32.8734;51.6701;762.725;664.099;154.5
21:00;106.068;58.0354;42.7494;128.594;1538.43;801.969;303.453
22:00;86.4942;83.0244;53.0414;97.9848;1105.15;866.5;236.845
23:00;72.017;81.217;51.99;74.4999;960.97;927.483;186.301
