CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;75;95;104;233
01:00;79;79;90;215
02:00;33;39;24;68
03:00;26;34;19;55
04:00;28;26;21;58
05:00;35;21;29;78
06:00;51;28;91;189
07:00;58;44;130;254
08:00;64;75;130;261
09:00;77;102;172;338
10:00;66;123;129;262
11:00;69;107;106;230
12:00;67;104;77;183
13:00;63;87;58;151
14:00;75;66;65;173
15:00;80;59;67;180
16:00;86;58;77;203
17:00;84;71;84;211
18:00;98;59;104;255
19:00;120;55;205;432
20:00;109;62;154;344
21:00;111;64;207;425
22:00;116;87;253;501
23:00;102;93;227;447
