CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;212;150;2340;303
01:00;64;213;104;2120;224
02:00;31;19;6;540;40
03:00;47;15;16;710;73
04:00;54;28;27;740;96
05:00;67;13;97;1150;217
06:00;55;15;58;860;144
07:00;55;20;70;1280;162
08:00;64;36;83;1340;191
09:00;55;51;44;980;123
10:00;53;47;40;1090;115
11:00;59;42;53;1180;140
12:00;53;27;43;1110;118
13:00;52;50;46;1210;122
14:00;57;65;52;1210;137
15:00;65;70;52;1340;145
16:00;65;72;43;1190;132
17:00;87;55;72;1640;198
18:00;102;81;134;2130;309
19:00;118;82;195;2750;417
20:00;136;132;376;4840;711
21:00;136;197;435;5950;801
22:00;98;289;169;2540;357
23:00;84;253;171;2590;346
