CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;25;45;1030;129
01:00;26;49;13;500;45
02:00;24;27;7;430;34
03:00;25;19;8;420;36
04:00;22;17;8;380;35
05:00;36;19;20;420;66
06:00;52;19;54;550;134
07:00;58;38;96;890;204
08:00;67;48;100;1270;219
09:00;40;53;73;960;150
10:00;60;36;101;1020;214
11:00;55;37;96;1040;201
12:00;52;34;91;1070;191
13:00;55;28;72;830;164
14:00;52;30;69;860;156
15:00;54;35;61;920;148
16:00;84;31;128;1560;279
17:00;70;31;100;1350;216
18:00;90;37;112;1600;260
19:00;69;33;82;1280;194
20:00;80;35;80;1630;202
21:00;74;46;78;1130;192
22:00;68;30;61;1020;161
23:00;73;23;84;1110;201
