CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;74;52;35;730;101
01:00;36;79;55;17;580;61
02:00;30;71;51;12;480;47
03:00;28;73;50;11;450;44
04:00;31;74;49;13;480;51
05:00;36;116;60;13;560;56
06:00;49;113;61;37;780;105
07:00;55;99;58;51;820;133
08:00;66;89;57;71;970;174
09:00;75;77;52;104;1060;234
10:00;77;93;64;131;1070;276
11:00;;71;49;;770;
12:00;68;76;49;88;820;202
13:00;73;111;51;101;840;227
14:00;79;133;58;98;900;230
15:00;73;101;52;90;860;211
16:00;82;64;45;109;1110;249
17:00;97;75;52;142;1310;313
18:00;99;88;60;209;1680;418
19:00;98;85;59;162;1500;345
20:00;83;93;65;133;1250;285
21:00;69;81;57;94;1100;213
22:00;66;79;56;68;870;170
23:00;67;78;55;69;980;172
