CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;53;31;760;87
01:00;23;28;11;530;39
02:00;20;21;9;430;34
03:00;19;16;6;380;27
04:00;19;11;5;410;26
05:00;26;8;10;420;41
06:00;52;11;66;630;153
07:00;77;23;124;1240;265
08:00;89;37;150;1910;317
09:00;71;55;104;1260;230
10:00;63;50;81;890;186
11:00;74;38;108;1160;238
12:00;57;55;72;880;167
13:00;56;46;62;730;150
14:00;49;45;65;820;147
15:00;54;43;70;910;160
16:00;59;50;65;940;158
17:00;59;35;70;940;164
18:00;69;52;70;1150;174
19:00;68;46;71;1210;177
20:00;78;45;82;1130;203
21:00;81;62;99;1310;231
22:00;75;66;98;1320;224
23:00;59;73;61;1020;151
