CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;11;19;7;22
01:00;43;83;38;101
02:00;40;58;38;98
03:00;38;49;38;95
04:00;38;51;37;94
05:00;43;45;38;101
06:00;59;26;73;171
07:00;45;15;48;117
08:00;51;9;55;134
09:00;54;16;60;146
10:00;53;27;71;161
11:00;62;24;74;175
12:00;59;15;64;157
13:00;54;21;59;143
14:00;50;15;52;130
15:00;42;20;33;92
16:00;38;17;34;90
17:00;33;20;28;77
18:00;40;22;46;109
19:00;59;29;68;163
20:00;29;19;24;67
21:00;31;27;27;71
22:00;24;26;21;56
23:00;15;20;11;32
