CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;102;31;1040;91
01:00;49;86;43;1120;116
02:00;43;89;27;1030;84
03:00;43;87;31;980;91
04:00;41;84;23;760;75
05:00;45;74;23;660;81
06:00;39;63;32;590;89
07:00;44;50;44;680;112
08:00;49;46;49;740;122
09:00;49;63;58;750;138
10:00;42;52;48;710;115
11:00;53;45;64;890;150
12:00;60;55;69;1120;165
13:00;56;56;63;1000;151
14:00;62;43;71;1060;169
15:00;64;51;65;1030;164
16:00;81;44;112;1430;252
17:00;105;65;191;2050;396
18:00;100;101;165;2040;351
19:00;87;128;144;2040;306
20:00;78;143;120;1930;259
21:00;74;137;111;1980;242
22:00;63;146;77;1730;179
23:00;57;126;58;1440;144
