CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;69;42;1200;128
01:00;57;52;40;970;118
02:00;51;54;33;920;102
03:00;48;55;22;710;81
04:00;44;45;12;560;63
05:00;43;47;24;700;80
06:00;34;52;21;630;67
07:00;45;50;37;710;102
08:00;43;54;39;840;103
09:00;46;32;33;670;97
10:00;41;31;25;540;79
11:00;38;36;21;590;71
12:00;37;41;19;630;67
13:00;42;40;22;550;76
14:00;55;33;30;800;101
15:00;55;38;30;830;101
16:00;79;41;37;890;136
17:00;88;19;50;1210;165
18:00;87;44;57;1280;175
19:00;92;39;78;1270;212
20:00;104;62;102;1800;260
21:00;101;68;118;1520;282
22:00;88;62;70;1380;194
23:00;77;72;67;1350;180
