CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;350;259;285;3850;510
01:00;59;266;198;195;2790;357
02:00;49;267;200;127;2700;242
03:00;45;268;199;126;2650;236
04:00;41;273;204;95;2480;185
05:00;45;293;218;112;2570;214
06:00;53;284;209;179;2590;327
07:00;63;286;210;239;3030;429
08:00;87;298;216;316;3230;569
09:00;87;318;234;354;3750;627
10:00;89;298;218;289;3110;533
11:00;100;312;227;267;3140;508
12:00;96;281;205;212;2860;420
13:00;103;260;190;191;2460;395
14:00;106;263;192;215;2440;436
15:00;117;235;167;276;2430;539
16:00;120;223;158;298;2620;577
17:00;133;250;180;349;3360;666
18:00;122;260;188;380;3430;703
19:00;111;269;197;310;3270;585
20:00;107;303;225;316;3650;590
21:00;108;311;230;345;3710;635
22:00;91;330;245;290;3630;534
23:00;83;370;271;264;4140;488
