CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;30;20;1010;81
01:00;45;22;13;870;65
02:00;25;83;19;720;54
03:00;19;66;9;650;33
04:00;;79;;;
05:00;30;75;34;780;81
06:00;38;72;61;970;131
07:00;46;85;55;920;129
08:00;59;90;98;1130;208
09:00;46;71;41;830;108
10:00;46;76;50;800;122
11:00;48;68;47;890;120
12:00;58;45;55;1020;141
13:00;63;39;59;1090;153
14:00;56;49;33;930;106
15:00;60;36;36;1040;115
16:00;63;36;41;1040;125
17:00;50;26;39;1090;111
18:00;58;27;55;1420;142
19:00;63;28;68;1150;166
20:00;70;24;86;1550;201
21:00;61;32;58;1120;149
22:00;62;32;57;1200;148
23:00;52;26;26;1050;92
