CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;33;45;41;95
01:00;25;67;20;56
02:00;18;45;13;38
03:00;20;35;12;37
04:00;17;30;10;33
05:00;18;24;14;38
06:00;29;26;44;96
07:00;44;33;119;225
08:00;38;48;135;244
09:00;51;56;114;225
10:00;48;64;96;194
11:00;49;65;88;183
12:00;47;78;95;191
13:00;56;80;93;198
14:00;48;82;98;198
15:00;54;73;80;176
16:00;52;62;81;175
17:00;61;61;105;220
18:00;55;62;96;202
19:00;53;56;94;196
20:00;51;44;82;176
21:00;47;45;85;177
22:00;42;42;82;167
23:00;33;43;47;105
