CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;84;61;1120;149
01:00;60;88;63;1000;155
02:00;42;52;20;580;73
03:00;40;41;25;590;79
04:00;46;48;37;640;102
05:00;47;41;49;620;121
06:00;65;37;73;850;176
07:00;73;42;87;910;205
08:00;72;47;68;710;176
09:00;67;52;65;740;165
10:00;65;60;67;890;167
11:00;59;43;51;720;137
12:00;53;57;50;730;130
13:00;55;44;43;650;120
14:00;56;32;48;950;128
15:00;67;27;48;910;140
16:00;63;30;48;810;135
17:00;54;57;38;610;112
18:00;47;49;35;610;100
19:00;52;40;34;670;103
20:00;44;41;16;700;69
21:00;55;49;48;1090;129
22:00;60;55;71;1150;167
23:00;59;67;64;1120;157
