CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;89;85;1240;171
01:00;39;78;77;1080;155
02:00;34;45;16;500;59
03:00;28;36;22;530;62
04:00;32;26;38;490;90
05:00;36;34;90;680;173
06:00;39;33;182;1380;317
07:00;42;55;203;1760;352
08:00;56;63;218;1800;388
09:00;64;77;199;1750;368
10:00;67;103;114;1170;241
11:00;77;80;103;1050;234
12:00;65;68;72;810;175
13:00;73;68;80;1010;196
14:00;84;65;97;1120;231
15:00;87;72;120;1240;269
16:00;82;65;109;1160;249
17:00;95;58;154;1510;329
18:00;104;58;152;2000;336
19:00;101;62;190;2280;392
20:00;97;75;274;2520;515
21:00;68;102;162;1900;316
22:00;58;107;141;1680;272
23:00;;88;;;
