CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;109;118;1560;256
01:00;48;110;22;920;82
02:00;43;78;15;760;64
03:00;40;69;14;760;60
04:00;38;64;16;620;63
05:00;40;59;18;590;67
06:00;70;66;91;870;208
07:00;74;101;118;1230;252
08:00;80;123;134;1200;285
09:00;87;132;130;1270;285
10:00;97;135;143;1330;314
11:00;96;160;131;1320;295
12:00;96;137;107;1160;260
13:00;90;102;106;1170;251
14:00;97;83;103;1200;254
15:00;105;75;131;1410;304
16:00;104;131;135;1470;309
17:00;100;124;118;1300;280
18:00;103;124;146;1580;326
19:00;110;135;192;2600;404
20:00;106;179;176;2330;375
21:00;90;190;140;1970;304
22:00;83;165;130;1670;282
23:00;82;136;149;2030;308
