CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;230;125;2450;252
01:00;17;37;5;430;25
02:00;21;16;5;420;28
03:00;21;20;6;410;29
04:00;21;19;10;470;35
05:00;29;36;25;520;67
06:00;42;30;63;730;137
07:00;53;37;137;1610;262
08:00;62;55;118;1500;242
09:00;48;71;122;1220;228
10:00;61;77;129;1480;257
11:00;60;101;110;1350;226
12:00;51;83;86;1000;183
13:00;53;71;108;1350;218
14:00;62;80;85;1050;190
15:00;68;82;104;1400;226
16:00;84;92;161;2040;330
17:00;71;99;160;2190;316
18:00;88;121;200;2230;393
19:00;82;131;160;2420;326
20:00;91;162;206;2520;405
21:00;83;216;220;2730;420
22:00;75;181;169;2520;333
23:00;67;212;146;2720;289
