CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;64;71;163
01:00;14;25;8;27
02:00;9;19;4;17
03:00;12;12;7;24
04:00;16;7;9;29
05:00;24;10;20;56
06:00;36;15;45;105
07:00;60;22;100;211
08:00;56;36;89;192
09:00;60;36;108;226
10:00;64;41;102;219
11:00;50;41;82;175
12:00;49;30;71;157
13:00;47;51;75;160
14:00;63;47;110;232
15:00;56;54;98;205
16:00;68;49;111;237
17:00;64;65;86;195
18:00;70;50;105;231
19:00;72;53;85;202
20:00;53;55;60;145
21:00;44;52;48;117
22:00;46;46;50;123
23:00;59;46;89;195
