CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;54;46;74;1040;151
01:00;65;358;276;189;3630;355
02:00;52;334;262;143;3070;270
03:00;51;329;254;138;2860;261
04:00;44;257;218;98;2630;192
05:00;44;269;219;93;2530;185
06:00;51;250;207;153;2570;285
07:00;60;225;189;231;2920;413
08:00;63;236;193;252;3160;448
09:00;82;244;203;344;3870;609
10:00;86;250;208;346;3810;616
11:00;93;228;188;319;3400;581
12:00;112;206;163;341;2840;635
13:00;107;205;157;269;2680;519
14:00;111;176;148;276;2590;533
15:00;105;169;143;257;2320;499
16:00;96;169;144;238;2440;461
17:00;99;174;147;265;2670;505
18:00;115;134;113;307;3350;585
19:00;106;145;123;311;2820;582
20:00;87;167;142;301;2630;548
21:00;67;129;110;181;1960;343
22:00;54;66;56;133;1300;256
23:00;46;56;48;98;1200;195
