CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;37;85;79;157
01:00;37;78;150;265
02:00;24;69;11;42
03:00;18;40;7;29
04:00;20;36;8;32
05:00;22;30;14;43
06:00;36;36;45;104
07:00;58;40;99;209
08:00;62;57;99;213
09:00;75;57;155;311
10:00;76;64;133;278
11:00;72;78;142;289
12:00;83;87;157;323
13:00;70;77;150;299
14:00;73;79;175;339
15:00;64;82;142;280
16:00;74;87;145;295
17:00;68;58;119;249
18:00;69;42;120;251
19:00;65;48;138;275
20:00;59;42;107;222
21:00;55;54;99;206
22:00;46;65;92;186
23:00;50;88;131;250
