CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;28;31;25;67
01:00;34;32;56;120
02:00;35;32;48;108
03:00;33;34;77;150
04:00;24;37;53;105
05:00;23;24;34;74
06:00;26;27;57;113
07:00;34;31;128;230
08:00;40;57;176;308
09:00;41;69;156;279
10:00;48;84;148;274
11:00;58;99;116;235
12:00;54;79;101;208
13:00;45;58;69;150
14:00;45;63;92;185
15:00;50;63;87;181
16:00;51;55;83;177
17:00;49;36;72;158
18:00;41;43;72;152
19:00;42;50;78;161
20:00;36;46;58;125
21:00;33;56;41;96
22:00;30;59;40;90
23:00;31;56;38;89
