CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;84;82;70;190
01:00;65;83;48;138
02:00;49;70;51;126
03:00;45;58;48;118
04:00;37;53;39;97
05:00;34;50;44;101
06:00;38;47;96;184
07:00;42;47;181;317
08:00;51;55;203;362
09:00;61;70;192;353
10:00;76;93;130;274
11:00;86;89;120;267
12:00;88;75;79;206
13:00;81;66;58;168
14:00;91;54;78;209
15:00;88;52;53;167
16:00;103;47;68;206
17:00;111;49;75;223
18:00;129;49;91;267
19:00;132;50;100;283
20:00;145;53;140;358
21:00;130;72;122;316
22:00;111;76;111;280
23:00;94;77;91;232
