CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;189;161;2480;325
01:00;61;174;102;2140;215
02:00;29;48;18;460;57
03:00;30;48;19;690;58
04:00;25;52;15;710;47
05:00;34;46;22;520;67
06:00;49;49;59;870;138
07:00;76;69;143;1480;293
08:00;82;93;173;1420;345
09:00;83;102;171;1180;342
10:00;77;121;157;1240;315
11:00;;116;;;
12:00;72;103;122;920;258
13:00;77;112;103;890;234
14:00;88;106;121;980;272
15:00;74;124;83;920;200
16:00;84;85;110;1090;252
17:00;79;85;100;1000;231
18:00;94;93;120;1390;277
19:00;108;92;145;1340;329
20:00;121;122;191;1920;413
21:00;123;130;244;2000;496
22:00;113;151;255;2400;502
23:00;98;191;205;2520;411
