CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;63;255;183;343
01:00;45;105;24;81
02:00;39;93;19;69
03:00;28;98;11;44
04:00;21;82;12;39
05:00;37;74;29;82
06:00;45;83;61;138
07:00;59;114;184;340
08:00;73;122;257;467
09:00;75;177;235;435
10:00;65;217;186;350
11:00;76;229;166;330
12:00;72;237;125;262
13:00;78;214;157;318
14:00;86;220;163;335
15:00;91;222;158;332
16:00;100;238;194;396
17:00;101;198;176;370
18:00;111;182;241;479
19:00;98;192;159;341
20:00;97;209;226;442
21:00;88;216;249;468
22:00;100;266;347;630
23:00;79;265;262;480
