CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;69;94;65;1510;168
01:00;50;113;27;1170;92
02:00;58;215;17;1090;87
03:00;27;164;6;660;39
04:00;31;144;8;580;46
05:00;28;119;12;520;48
06:00;41;93;35;570;97
07:00;63;57;78;930;183
08:00;66;57;91;1100;206
09:00;73;59;109;1190;241
10:00;48;44;72;880;159
11:00;52;51;71;990;162
12:00;70;59;92;980;212
13:00;67;47;124;1240;259
14:00;61;47;88;1200;198
15:00;66;55;116;1290;244
16:00;71;73;112;1240;244
17:00;71;40;108;1270;239
18:00;72;45;116;1200;251
19:00;89;49;129;1380;288
20:00;98;51;159;1760;342
21:00;101;51;188;1980;390
22:00;87;90;163;2260;338
23:00;75;119;101;1790;231
