CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;39;39;23;76
01:00;34;33;14;57
02:00;26;61;12;45
03:00;21;59;9;36
04:00;30;40;11;47
05:00;58;34;39;118
06:00;67;32;93;210
07:00;92;42;256;484
08:00;89;49;191;381
09:00;82;48;151;314
10:00;74;48;121;258
11:00;65;48;97;214
12:00;48;52;61;141
13:00;54;44;71;162
14:00;54;43;72;164
15:00;63;35;79;184
16:00;78;34;112;249
17:00;70;34;94;214
18:00;72;30;88;207
19:00;87;33;135;293
20:00;67;33;99;218
21:00;56;37;59;146
22:00;59;37;56;145
23:00;64;25;56;149
