CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27;24;14;28;680;72
01:00;29;64;52;20;870;61
02:00;24;46;39;10;750;41
03:00;14;29;23;7;580;26
04:00;21;22;18;10;560;37
05:00;46;18;14;51;610;129
06:00;59;22;15;105;780;226
07:00;80;42;19;209;1250;409
08:00;87;41;23;253;1530;484
09:00;68;32;20;161;1110;322
10:00;71;48;25;160;1140;325
11:00;53;62;25;112;930;229
12:00;46;46;18;86;830;183
13:00;50;38;16;78;760;174
14:00;58;39;16;96;910;211
15:00;60;44;16;102;1000;222
16:00;64;44;17;113;1010;244
17:00;73;60;27;152;1350;313
18:00;75;70;35;146;1160;306
19:00;72;72;38;141;1160;298
20:00;65;67;34;103;1190;231
21:00;42;24;18;53;780;128
22:00;29;16;14;36;710;86
23:00;35;29;14;40;690;99
