CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;79;111;59;169
01:00;74;107;61;167
02:00;45;72;34;96
03:00;40;63;26;80
04:00;36;41;25;75
05:00;34;55;39;92
06:00;38;44;90;175
07:00;54;37;177;323
08:00;67;61;183;347
09:00;88;88;187;373
10:00;93;79;119;274
11:00;109;89;111;278
12:00;101;81;85;230
13:00;99;70;70;205
14:00;103;65;66;202
15:00;125;55;98;274
16:00;111;54;93;252
17:00;115;58;93;256
18:00;110;58;98;260
19:00;127;57;100;279
20:00;115;48;101;269
21:00;136;77;124;324
22:00;137;86;215;465
23:00;115;111;174;380
