CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;209;154;264;3480;457
01:00;34;143;106;86;2330;166
02:00;28;119;88;35;1830;82
03:00;28;108;78;36;1730;83
04:00;29;92;67;46;1620;99
05:00;32;90;63;78;1600;151
06:00;40;101;72;140;1930;254
07:00;54;97;71;192;2320;347
08:00;67;96;68;316;2610;550
09:00;67;106;70;300;2630;525
10:00;74;95;66;279;2550;500
11:00;68;92;61;234;2170;426
12:00;75;78;53;203;2070;384
13:00;78;42;29;152;1590;310
14:00;62;36;19;99;1180;212
15:00;58;70;30;92;1160;197
16:00;62;65;28;97;1270;210
17:00;79;53;32;185;1700;362
18:00;100;71;49;282;2260;531
19:00;106;86;61;386;2790;695
20:00;121;89;63;527;3700;926
21:00;88;127;95;350;3140;623
22:00;69;165;122;263;3100;470
23:00;58;193;142;266;3310;464
