CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;60;52;520;154
01:00;73;46;51;490;150
02:00;90;83;81;1070;212
03:00;79;60;71;840;185
04:00;76;62;67;760;178
05:00;76;64;72;750;185
06:00;84;73;113;890;256
07:00;94;118;180;1590;369
08:00;118;157;294;2380;567
09:00;114;127;157;1390;354
10:00;103;107;123;980;291
11:00;103;107;122;1120;288
12:00;104;86;104;840;262
13:00;100;70;94;730;243
14:00;97;61;83;730;224
15:00;97;58;81;750;219
16:00;98;52;86;910;230
17:00;110;59;94;950;252
18:00;113;57;107;1060;275
19:00;113;58;99;960;264
20:00;105;61;79;830;225
21:00;100;58;78;820;219
22:00;101;69;81;910;223
23:00;93;63;74;800;205
