CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;91;63;41;58;930;175
01:00;75;62;45;48;760;144
02:00;50;41;34;22;430;79
03:00;45;38;32;23;380;76
04:00;37;43;35;21;280;65
05:00;39;44;37;23;310;71
06:00;43;44;37;45;340;108
07:00;47;40;32;75;370;157
08:00;53;37;28;83;490;177
09:00;54;34;25;76;480;167
10:00;59;27;18;47;560;126
11:00;74;31;17;52;670;150
12:00;84;45;21;50;860;157
13:00;79;32;18;35;790;129
14:00;91;39;20;42;920;153
15:00;95;32;16;42;980;156
16:00;106;31;16;42;1100;167
17:00;96;26;15;35;960;145
18:00;104;28;16;38;1110;159
19:00;127;35;20;68;1290;228
20:00;109;38;22;44;1180;171
21:00;160;54;29;122;1730;344
22:00;129;63;35;105;1430;287
23:00;111;67;39;75;1190;222
