CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;68;195;215;396
01:00;58;146;79;179
02:00;53;172;135;260
03:00;47;202;111;217
04:00;43;210;94;186
05:00;39;207;105;200
06:00;36;189;116;213
07:00;35;216;113;206
08:00;39;187;113;211
09:00;49;201;209;369
10:00;60;200;129;257
11:00;54;229;63;148
12:00;62;170;69;167
13:00;59;165;53;141
14:00;67;165;64;164
15:00;88;139;69;193
16:00;86;120;77;203
17:00;66;123;51;143
18:00;75;92;61;167
19:00;80;92;91;218
20:00;91;93;169;348
21:00;91;116;232;446
22:00;86;141;228;436
23:00;78;183;209;396
