CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;55;79;53;1330;135
01:00;44;60;48;1090;116
02:00;53;119;121;2030;238
03:00;38;91;65;1410;138
04:00;39;81;96;1500;185
05:00;33;74;80;1270;155
06:00;44;91;104;1500;203
07:00;76;87;141;1560;293
08:00;70;66;74;1280;184
09:00;62;44;50;1190;138
10:00;57;44;58;1260;145
11:00;48;38;46;1000;118
12:00;46;32;50;1020;122
13:00;46;31;44;990;114
14:00;42;32;39;950;102
15:00;35;32;32;800;85
16:00;47;26;39;920;106
17:00;;31;;;
18:00;58;30;52;1150;137
19:00;57;35;48;1100;130
20:00;66;35;63;1150;161
21:00;69;41;72;1410;179
22:00;73;47;89;1580;208
23:00;65;59;84;1510;192
