CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;115;90;32;1670;101
01:00;40;51;38;32;1050;89
02:00;33;52;39;25;1000;71
03:00;23;47;34;12;920;41
04:00;26;45;33;15;930;47
05:00;27;47;35;18;930;55
06:00;27;47;35;19;960;56
07:00;31;49;38;24;1000;67
08:00;36;51;39;31;1050;84
09:00;40;55;40;42;1090;104
10:00;43;58;45;47;1130;115
11:00;52;63;47;76;1260;168
12:00;45;68;47;58;1180;133
13:00;49;72;48;61;1190;142
14:00;52;79;52;73;1220;165
15:00;65;81;56;93;1380;208
16:00;79;83;61;110;1650;248
17:00;82;87;67;123;1790;269
18:00;82;93;73;128;1770;277
19:00;87;94;74;156;1980;325
20:00;78;102;80;112;1760;250
21:00;78;100;77;123;1740;265
22:00;68;109;85;95;1790;213
23:00;63;105;80;70;1890;170
