CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.1481;75.6682;78.5496;45.5126;104.347;923.528;1517.35;235.1
01:00;0.801361;76.7007;60.1561;33.823;64.252;810.076;1486.02;175
02:00;0.671563;;43.1687;35.9521;;;992.212;
03:00;0.577392;39.7617;44.6362;37.734;21.5398;390.433;884.021;72.7
04:00;0.672031;32.9249;44.9851;37.9996;26.0675;359.191;758.857;72.8
05:00;0.899642;42.2088;47.4471;39.4243;56.954;416.736;624.528;129.3
06:00;1.50441;50.6435;45.2819;38.2003;117.65;689.701;559.467;230.4
07:00;2.8071;72.9092;44.9424;37.1996;225.582;1155.64;581.657;417.6
08:00;2.78354;68.8175;61.1932;41.964;239.326;1307.88;679.397;434.4
09:00;2.77718;59.4725;65.6803;42.0256;200.619;1115.57;776.45;366
10:00;2.52435;73.0607;72.7112;45.2664;226.984;1126.09;820.155;420
11:00;2.33514;88.3211;74.2611;40.6691;253.708;1259.09;928.737;476
12:00;2.46681;88.0379;67.3855;33.819;176.525;952.009;1002.84;357.7
13:00;2.10253;82.2064;68.159;34.2123;129.706;844.345;1056.29;280.4
14:00;1.72942;89.1017;52.7879;28.2692;121.16;812.361;1071.62;274.3
15:00;1.66765;100.232;57.8233;27.6325;110.359;772.692;1023.75;268.9
16:00;2.02629;117.29;69.3109;35.8772;145.974;1027.79;988.743;340.4
17:00;2.28111;128.876;70.1668;40.95;160.968;1060.71;981.886;374.9
18:00;2.98264;115.265;65.7583;39.1654;141.283;1085.44;976.805;331.2
19:00;4.72135;131.526;82.8324;43.6918;281.859;1693.1;1031.06;562.2
20:00;6.06611;119.886;93.5437;46.1447;292.604;1820.13;1139.57;567
21:00;5.38707;111.07;99.8718;51.8041;336.702;2067.22;1292.43;625.6
22:00;4.89363;96.505;95.5067;55.0208;278.058;1853.98;1422.63;521.4
23:00;3.53015;79.3055;87.9739;53.0716;238.692;1634.66;1530.38;444
