CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;50;49;49;770;123
01:00;36;30;29;29;520;81
02:00;;29;28;;480;
03:00;23;28;26;12;420;41
04:00;22;26;24;11;400;38
05:00;25;23;22;14;440;47
06:00;38;20;19;32;450;87
07:00;60;20;18;74;640;174
08:00;67;21;19;112;740;239
09:00;82;23;22;140;990;298
10:00;79;32;29;151;980;311
11:00;83;31;28;160;1040;329
12:00;78;31;29;140;1000;294
13:00;76;30;29;149;1020;304
14:00;79;34;34;161;1120;325
15:00;82;44;41;169;1160;341
16:00;82;48;42;181;1170;359
17:00;74;56;49;153;1110;308
18:00;75;57;52;162;1210;324
19:00;71;54;50;155;1180;309
20:00;65;54;51;110;1010;235
21:00;74;63;61;179;1530;348
22:00;49;54;52;62;860;145
23:00;38;46;45;34;640;90
