CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;164;45;1260;133
01:00;11;21;5;270;18
02:00;12;16;4;280;18
03:00;12;16;3;260;18
04:00;14;14;5;270;21
05:00;20;24;7;310;31
06:00;33;19;22;390;66
07:00;49;22;43;560;114
08:00;56;20;56;750;140
09:00;58;30;57;690;145
10:00;50;35;47;560;122
11:00;53;27;55;660;136
12:00;53;28;43;640;118
13:00;52;24;45;630;120
14:00;50;32;40;580;110
15:00;66;75;63;770;161
16:00;76;76;72;1010;185
17:00;90;90;102;1390;244
18:00;102;96;118;1620;281
19:00;114;109;189;1810;402
20:00;122;140;248;2450;500
21:00;115;192;230;2760;466
22:00;104;225;165;2110;355
23:00;88;169;103;1830;245
