CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;93;49;76;780;210
01:00;96;53;93;910;237
02:00;54;31;27;590;95
03:00;50;36;25;410;89
04:00;58;40;27;410;101
05:00;66;39;35;430;120
06:00;86;63;67;550;189
07:00;120;97;183;1140;399
08:00;102;89;146;1090;326
09:00;106;85;127;980;300
10:00;102;80;100;840;254
11:00;103;74;89;840;240
12:00;101;78;72;740;210
13:00;105;72;68;740;209
14:00;105;76;66;770;206
15:00;123;60;88;1060;257
16:00;124;51;94;1140;267
17:00;124;54;92;940;264
18:00;122;49;83;1080;248
19:00;119;59;94;930;264
20:00;119;61;114;940;293
21:00;117;49;104;1010;275
22:00;112;56;113;940;284
23:00;93;50;81;830;217
