CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;41;32;47;880;132
01:00;47;39;29;30;690;92
02:00;32;52;43;50;700;110
03:00;25;52;44;33;670;76
04:00;25;49;40;37;610;81
05:00;23;44;37;37;570;78
06:00;28;40;33;61;650;121
07:00;24;37;29;61;610;118
08:00;21;39;33;56;610;107
09:00;35;40;33;55;610;118
10:00;40;41;33;48;620;113
11:00;47;33;25;41;550;108
12:00;52;27;20;42;620;116
13:00;67;26;18;53;590;148
14:00;71;26;18;45;660;139
15:00;61;25;17;37;650;116
16:00;69;31;18;46;690;139
17:00;79;26;18;49;640;154
18:00;86;27;20;52;820;166
19:00;93;28;21;52;750;172
20:00;90;31;22;51;840;168
21:00;107;43;28;98;1130;257
22:00;101;46;31;102;1210;256
23:00;78;42;31;56;860;163
