CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;88;72;53;740;129
01:00;29;65;60;18;660;57
02:00;23;60;56;12;540;40
03:00;17;50;48;6;440;27
04:00;14;42;40;6;380;23
05:00;18;42;41;9;380;32
06:00;28;45;40;22;420;62
07:00;44;50;43;66;580;145
08:00;53;62;50;110;770;222
09:00;53;63;50;131;710;253
10:00;63;63;49;138;630;274
11:00;60;64;49;147;850;284
12:00;65;68;54;133;760;267
13:00;59;70;55;111;740;229
14:00;59;72;57;106;790;220
15:00;61;81;65;144;970;281
16:00;58;89;70;160;1030;302
17:00;58;96;74;151;1040;289
18:00;49;101;75;136;910;255
19:00;58;92;76;137;970;268
20:00;48;82;72;88;850;182
21:00;48;72;61;97;770;196
22:00;54;82;70;96;940;200
23:00;51;90;76;86;1010;182
