CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;106;115;122;1410;290
01:00;91;87;94;1210;235
02:00;65;182;41;1000;127
03:00;58;130;41;1050;120
04:00;53;118;39;960;112
05:00;47;131;44;970;114
06:00;49;169;92;1020;189
07:00;51;138;105;1370;211
08:00;62;150;144;1550;282
09:00;67;165;171;1720;328
10:00;82;149;112;1370;254
11:00;83;137;80;1390;206
12:00;88;99;72;1140;197
13:00;99;93;71;960;208
14:00;92;93;61;780;183
15:00;102;86;66;850;203
16:00;103;87;69;950;207
17:00;110;83;79;1020;230
18:00;117;94;89;990;252
19:00;115;90;108;1020;280
20:00;121;87;120;1190;304
21:00;123;111;152;1880;354
22:00;128;143;193;1880;423
23:00;116;145;169;1890;375
