CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;58;41;99;950;209
01:00;45;59;42;92;840;186
02:00;61;70;45;71;840;171
03:00;52;66;45;56;730;139
04:00;48;75;52;60;750;140
05:00;46;75;52;66;670;148
06:00;44;76;52;57;670;131
07:00;42;52;37;50;520;119
08:00;56;47;33;81;600;181
09:00;62;37;26;72;580;173
10:00;67;33;23;75;550;182
11:00;54;32;22;65;520;154
12:00;56;30;21;66;500;158
13:00;69;26;17;70;570;177
14:00;70;27;18;82;600;195
15:00;71;26;17;80;640;194
16:00;74;38;25;77;670;192
17:00;87;49;33;110;1030;256
18:00;107;53;36;137;1260;317
19:00;110;51;34;182;1360;390
20:00;104;93;64;214;1770;432
21:00;90;64;43;195;1550;390
22:00;83;70;45;207;1500;401
23:00;73;62;42;154;1220;310
