CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;66;58;25;680;78
01:00;27;63;58;12;640;45
02:00;28;73;67;7;750;41
03:00;15;58;51;5;520;24
04:00;20;54;49;13;510;40
05:00;26;59;54;16;610;51
06:00;37;62;56;60;740;129
07:00;58;69;61;167;1400;314
08:00;58;68;56;199;1460;364
09:00;67;76;60;213;1370;394
10:00;59;59;49;155;990;296
11:00;66;46;40;180;1140;341
12:00;63;38;34;155;1070;301
13:00;62;41;37;143;1110;280
14:00;51;39;36;87;950;185
15:00;62;47;43;136;1360;269
16:00;57;44;42;93;1090;199
17:00;70;50;48;105;1140;231
18:00;64;57;54;76;990;180
19:00;63;62;58;74;940;175
20:00;60;66;61;84;1030;187
21:00;45;69;64;50;870;123
22:00;47;65;57;41;810;111
23:00;40;64;56;36;740;96
