CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;77;71;120;259
01:00;62;86;84;189
02:00;48;65;32;96
03:00;43;60;35;96
04:00;35;56;23;69
05:00;42;48;49;117
06:00;45;42;83;172
07:00;66;52;210;386
08:00;75;70;214;401
09:00;66;82;198;369
10:00;77;92;140;290
11:00;83;84;115;257
12:00;74;70;81;196
13:00;76;47;76;191
14:00;85;43;88;217
15:00;89;52;94;230
16:00;99;49;101;252
17:00;93;38;83;219
18:00;111;50;120;293
19:00;110;53;125;299
20:00;105;57;123;292
21:00;118;67;170;378
22:00;97;64;137;305
23:00;82;62;113;254
